,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",9690648,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,"Todo De Ti","Rauw Alejandro",6240678,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF
3,Yonaguni,"Bad Bunny",6150294,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
4,"MONTERO (Call Me By Your Name)","Lil Nas X",5169744,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
5,"Kiss Me More (feat. SZA)","Doja Cat",4860416,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
6,"deja vu","Olivia Rodrigo",4721953,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
7,Butter,BTS,4601853,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
8,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",4018269,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
9,"Levitating (feat. DaBaby)","Dua Lipa",3992689,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
10,traitor,"Olivia Rodrigo",3771440,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
11,"drivers license","Olivia Rodrigo",3582392,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
12,happier,"Olivia Rodrigo",3239457,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
13,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",3164081,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
14,"favorite crime","Olivia Rodrigo",3096659,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
15,"Astronaut In The Ocean","Masked Wolf",2928268,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
16,"Leave The Door Open","Bruno Mars",2906759,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
17,Fiel,"Los Legendarios",2801175,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
18,"Pareja Del Año","Sebastian Yatra",2776499,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
19,"I WANNA BE YOUR SLAVE",Måneskin,2687227,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
20,"Lost Cause","Billie Eilish",2652040,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M
21,"Build a Bitch","Bella Poarch",2625127,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
22,brutal,"Olivia Rodrigo",2537243,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
23,"ZITTI E BUONI",Måneskin,2389830,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
24,"Blinding Lights","The Weeknd",2355293,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,2353024,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
26,RAPSTAR,"Polo G",2315799,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
27,Am,"Nio Garcia",2233713,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
28,"jealousy, jealousy","Olivia Rodrigo",2192099,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
29,DÁKITI,"Bad Bunny",2155007,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
30,"enough for you","Olivia Rodrigo",2092991,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
31,"Qué Más Pues?","J Balvin",2001742,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
32,Dynamite,BTS,2000751,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
33,2/Catorce,"Rauw Alejandro",1991773,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
34,"The Business",Tiësto,1942976,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
35,"1 step forward, 3 steps back","Olivia Rodrigo",1835221,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
36,telepatía,"Kali Uchis",1826079,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
37,"Heartbreak Anniversary",Giveon,1824691,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
38,"Watermelon Sugar","Harry Styles",1820842,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
39,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",1741196,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
40,"Botella Tras Botella","Gera MX",1738189,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
41,"Heat Waves","Glass Animals",1737557,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
42,"Save Your Tears","The Weeknd",1725306,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
43,"Your Love (9PM)",ATB,1701105,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
44,"EL MAKINON","KAROL G",1693957,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
45,Rasputin,Majestic,1650000,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
46,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",1636040,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
47,"Mood (feat. iann dior)",24kGoldn,1596773,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
48,Arcade,"Duncan Laurence",1557453,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
49,Miénteme,TINI,1555208,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
50,Beggin',Måneskin,1550334,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
51,"hope ur ok","Olivia Rodrigo",1533868,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3
52,"Hold On","Justin Bieber",1465938,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
53,BED,"Joel Corry",1456099,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
54,"Goosebumps - Remix","Travis Scott",1455883,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
55,"Wants and Needs (feat. Lil Baby)",Drake,1451470,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
56,"Don't Start Now","Dua Lipa",1429310,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
57,Bandido,"Myke Towers",1422681,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
58,"Someone You Loved","Lewis Capaldi",1395551,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
59,512,Mora,1337225,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
60,"Late At Night","Roddy Ricch",1322740,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m
61,"Head & Heart (feat. MNEK)","Joel Corry",1307588,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
62,Up,"Cardi B",1298108,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
63,Streets,"Doja Cat",1289006,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
64,"LA NOCHE DE ANOCHE","Bad Bunny",1270111,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
65,"Your Power","Billie Eilish",1265046,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
66,911,Sech,1258473,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
67,"WITHOUT YOU","The Kid LAROI",1245208,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
68,"Sal y Perrea",Sech,1244484,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
69,"We're Good","Dua Lipa",1243998,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
70,"Sweater Weather","The Neighbourhood",1243868,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
71,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,1218656,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
72,Runaway,AURORA,1215653,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
73,"Talking to the Moon","Bruno Mars",1205530,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
74,Run,OneRepublic,1202085,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
75,positions,"Ariana Grande",1185850,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
76,Poblado,Crissin,1169636,https://open.spotify.com/track/7xT1n5JKpB0bMPh6FL589e
77,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1162440,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
78,Levitating,"Dua Lipa",1156266,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
79,"Dance Monkey","Tones And I",1152245,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
80,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,1137715,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
81,Freaks,"Surf Curse",1099037,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
82,"Best Friend (feat. Doja Cat)",Saweetie,1097850,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
83,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1094249,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
84,"By Your Side (feat. Tom Grennan)","Calvin Harris",1092598,https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV
85,"Ram Pam Pam","Natti Natasha",1084848,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
86,"Calling My Phone","Lil Tjay",1083836,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
87,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1081597,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
88,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",1078769,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
89,"Roses - Imanbek Remix","SAINt JHN",1078682,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
90,"p r i d e . i s . t h e . d e v i l (with Lil Baby)","J. Cole",1078565,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
91,"m y . l i f e (with 21 Savage & Morray)","J. Cole",1065094,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
92,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,1063842,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt
93,"Dick (feat. Doja Cat)",StarBoi3,1053814,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
94,"lovely (with Khalid)","Billie Eilish",1051465,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"Cover Me In Sunshine",P!nk,1040196,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
96,34+35,"Ariana Grande",1035109,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
97,"Petrouchka (feat. PLK)","Soso Maness",1026704,https://open.spotify.com/track/03y045SZqaC94yfXl1cU4E
98,"Before You Go","Lewis Capaldi",1012951,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
99,"Hecha Pa' Mi",Boza,1012912,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
100,"you broke me first","Tate McRae",1012260,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
101,Circles,"Post Malone",1008434,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
102,Believer,"Imagine Dragons",997810,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
103,"Paradise (feat. Dermot Kennedy)",MEDUZA,997478,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
104,"Another Love","Tom Odell",982959,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
105,Heather,"Conan Gray",970963,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
106,Alcohol-Free,TWICE,968951,https://open.spotify.com/track/6HTwoo4dUOvePNqMsTarPA
107,"Good Days",SZA,968077,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
108,"Follow You","Imagine Dragons",966475,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
109,Reloj,"Rauw Alejandro",961415,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
110,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",960352,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
111,Bipolar,"Mc Davi",952909,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
112,"Wasted Love (feat. Lagique)",Ofenbach,950055,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
113,"Our Song",Anne-Marie,939885,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn
114,Aloha,Maluma,937663,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
115,"Hats Off (feat. Travis Scott)","Lil Baby",923180,https://open.spotify.com/track/4lUmnwRybYH7mMzf16xB0y
116,Señorita,"Shawn Mendes",922168,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
117,"Tell Em",Cochise,919332,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
118,Memories,"Maroon 5",908177,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
119,"Iko Iko (My Bestie)","Justin Wellington",902725,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
120,"SUN GOES DOWN","Lil Nas X",901490,https://open.spotify.com/track/34eF4BoV8FPk0uhAAoqU7h
121,"bad guy","Billie Eilish",901004,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
122,"Shape of You","Ed Sheeran",899750,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
123,goosebumps,"Travis Scott",894692,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
124,"Adore You","Harry Styles",893705,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
125,Shallow,"Lady Gaga",890091,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
126,"WAP (feat. Megan Thee Stallion)","Cardi B",885969,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
127,"Take Me To Church",Hozier,885288,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
128,"Little Bit of Love","Tom Grennan",884866,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
129,malibu,sangiovanni,876599,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi
130,Whoopty,CJ,868769,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
131,"Lucid Dreams","Juice WRLD",863026,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
132,"Breaking Me",Topic,862066,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
133,Perfect,"Ed Sheeran",855517,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
134,"Martin & Gina","Polo G",849197,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
135,"What You Know Bout Love","Pop Smoke",844460,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
136,"Life Goes On",BTS,843011,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
137,Hawái,Maluma,841854,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
138,"My Head & My Heart","Ava Max",838940,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
139,"death bed (coffee for your head)",Powfu,833188,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
140,Riptide,"Vance Joy",832792,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
141,"Say You Won't Let Go","James Arthur",831403,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
142,"The Nights",Avicii,830336,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
143,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",828037,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
144,"Ella No Es Tuya - Remix","Rochy RD",822815,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
145,Yellow,Coldplay,822315,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
146,"Counting Stars",OneRepublic,821881,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
147,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",819166,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
148,"Prisoner (feat. Dua Lipa)","Miley Cyrus",819069,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
149,"Bohemian Rhapsody - Remastered 2011",Queen,818004,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
150,"Therefore I Am","Billie Eilish",814555,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
151,"Wake Me Up",Avicii,807211,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
152,"0X1=LOVESONG (I Know I Love you)","TOMORROW X TOGETHER",803246,https://open.spotify.com/track/3yTkoTuiKRGL2VAlQd7xsC
153,"TE MUDASTE","Bad Bunny",801997,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
154,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",798962,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
155,Loco,"Justin Quiles",796434,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
156,"Ride It",Regard,796112,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
157,"Smells Like Teen Spirit",Nirvana,795040,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
158,"Volta Bebê, Volta Neném","Dj Guuga",794749,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
159,"Never Left","Lil Tecca",793553,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
160,"Daddy Issues","The Neighbourhood",793175,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
161,"As the World Caves In","Matt Maltese",789013,https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD
162,"Solid (feat. Drake)","Young Stoner Life",787832,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
163,"One Dance",Drake,785410,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
164,"Dreams - 2004 Remaster","Fleetwood Mac",784804,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
165,"Break My Heart","Dua Lipa",781888,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
166,"All of Me","John Legend",780762,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
167,"my ex's best friend (with blackbear)","Machine Gun Kelly",780501,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
168,"GANG GANG (with Lil Wayne)","Polo G",778369,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk
169,"GIRL LIKE ME","Black Eyed Peas",777582,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
170,"a m a r i","J. Cole",770812,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX
171,"7 rings","Ariana Grande",769224,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
172,You,Regard,769093,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
173,"Savage Love (Laxed - Siren Beat)","Jawsh 685",763789,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
174,Golden,"Harry Styles",760206,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
175,"Every Breath You Take","The Police",760191,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
176,"Just the Way You Are","Bruno Mars",759896,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
177,"The Box","Roddy Ricch",759545,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
178,"The Real Slim Shady",Eminem,758779,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
179,"HIGHEST IN THE ROOM","Travis Scott",754658,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
180,"Do I Wanna Know?","Arctic Monkeys",750510,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
181,"Rain On Me (with Ariana Grande)","Lady Gaga",747442,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
182,"Mr. Brightside","The Killers",747422,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
183,Anyone,"Justin Bieber",746184,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
184,"Jocelyn Flores",XXXTENTACION,745199,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
185,"Another One Bites The Dust - Remastered 2011",Queen,743134,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
186,"No Role Modelz","J. Cole",742338,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
187,"The Hills","The Weeknd",742073,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
188,"Laugh Now Cry Later (feat. Lil Durk)",Drake,740301,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
189,"Last Train Home","John Mayer",738724,https://open.spotify.com/track/1fzf9Aad4y1RWrmwosAK5y
190,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",738673,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
191,"Higher Power",Coldplay,738206,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
192,Closer,"The Chainsmokers",736442,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
193,"Life Is Good (feat. Drake)",Future,736268,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
194,"Something Just Like This","The Chainsmokers",733671,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
195,"In the End","Linkin Park",731614,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
196,Dior,"Pop Smoke",730803,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
197,CORALINE,Måneskin,730277,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
198,Dinero,"Trinidad Cardona",728720,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
199,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",727939,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
200,"Godzilla (feat. Juice WRLD)",Eminem,727370,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
